active_bots | 2.0 | None | 2026-05-10 21:55:01.760714+00:00
cpu_usage_pct | 0.0 | None | 2026-05-10 21:55:39.883119+00:00
ram_usage_pct | 81.9 | None | 2026-05-10 21:55:39.883139+00:00
event_loop_latency_ms | 0.13683400000275014 | None | 2026-05-10 21:55:39.883143+00:00
active_bots | 2.0 | None | 2026-05-10 21:55:39.883151+00:00
cpu_usage_pct | 0.0 | None | 2026-05-10 21:56:25.732273+00:00
ram_usage_pct | 83.9 | None | 2026-05-10 21:56:25.732285+00:00
event_loop_latency_ms | 0.048875000000947466 | None | 2026-05-10 21:56:25.732288+00:00
active_bots | 2.0 | None | 2026-05-10 21:56:25.732291+00:00
cpu_usage_pct | 0.0 | None | 2026-05-10 21:58:15.949183+00:00
ram_usage_pct | 82.2 | None | 2026-05-10 21:58:15.949198+00:00
event_loop_latency_ms | 0.24687500000197815 | None | 2026-05-10 21:58:15.949203+00:00
active_bots | 2.0 | None | 2026-05-10 21:58:15.949208+00:00
cpu_usage_pct | 0.0 | None | 2026-05-10 22:07:18.847669+00:00
ram_usage_pct | 84.0 | None | 2026-05-10 22:07:18.847687+00:00
event_loop_latency_ms | 0.09637499999826105 | None | 2026-05-10 22:07:18.847691+00:00
active_bots | 0.0 | None | 2026-05-10 22:07:18.847696+00:00
cpu_usage_pct | 0.0 | None | 2026-05-10 22:09:18.300998+00:00
ram_usage_pct | 81.9 | None | 2026-05-10 22:09:18.301008+00:00
event_loop_latency_ms | 0.24124999999841634 | None | 2026-05-10 22:09:18.301010+00:00
active_bots | 2.0 | None | 2026-05-10 22:09:18.301013+00:00
cpu_usage_pct | 0.0 | None | 2026-05-10 22:10:39.303150+00:00
ram_usage_pct | 81.6 | None | 2026-05-10 22:10:39.303158+00:00
event_loop_latency_ms | 0.3821669999979349 | None | 2026-05-10 22:10:39.303160+00:00
active_bots | 2.0 | None | 2026-05-10 22:10:39.303162+00:00
cpu_usage_pct | 19.5 | None | 2026-05-10 22:11:35.828869+00:00
ram_usage_pct | 81.2 | None | 2026-05-10 22:11:35.828877+00:00
event_loop_latency_ms | 0.09466599999541359 | None | 2026-05-10 22:11:35.828879+00:00
active_bots | 2.0 | None | 2026-05-10 22:11:35.828882+00:00
cpu_usage_pct | 19.6 | None | 2026-05-10 22:12:36.993954+00:00
ram_usage_pct | 81.7 | None | 2026-05-10 22:12:36.993961+00:00
event_loop_latency_ms | 0.12137500002040724 | None | 2026-05-10 22:12:36.993963+00:00
active_bots | 2.0 | None | 2026-05-10 22:12:36.993965+00:00
cpu_usage_pct | 24.6 | None | 2026-05-10 22:13:39.560630+00:00
ram_usage_pct | 82.6 | None | 2026-05-10 22:13:39.560640+00:00
event_loop_latency_ms | 0.1434159999860185 | None | 2026-05-10 22:13:39.560643+00:00
active_bots | 2.0 | None | 2026-05-10 22:13:39.560645+00:00
cpu_usage_pct | 0.0 | None | 2026-05-10 22:24:57.414393+00:00
ram_usage_pct | 81.6 | None | 2026-05-10 22:24:57.414405+00:00
event_loop_latency_ms | 0.2426669999984199 | None | 2026-05-10 22:24:57.414408+00:00
active_bots | 2.0 | None | 2026-05-10 22:24:57.414412+00:00
cpu_usage_pct | 23.0 | None | 2026-05-10 22:25:54.649276+00:00
ram_usage_pct | 81.6 | None | 2026-05-10 22:25:54.649285+00:00
event_loop_latency_ms | 0.15470900000025267 | None | 2026-05-10 22:25:54.649287+00:00
active_bots | 2.0 | None | 2026-05-10 22:25:54.649290+00:00
cpu_usage_pct | 27.6 | None | 2026-05-10 22:26:55.828164+00:00
ram_usage_pct | 80.5 | None | 2026-05-10 22:26:55.828169+00:00
event_loop_latency_ms | 0.09049999999888314 | None | 2026-05-10 22:26:55.828171+00:00
active_bots | 2.0 | None | 2026-05-10 22:26:55.828173+00:00
cpu_usage_pct | 30.9 | None | 2026-05-10 22:28:01.703706+00:00
ram_usage_pct | 85.2 | None | 2026-05-10 22:28:01.703717+00:00
event_loop_latency_ms | 0.038541999998642495 | None | 2026-05-10 22:28:01.703719+00:00
